Acc_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type
2.00912E+12,1,9,0,9,0,1,0,0,0,0,3,1,15,2,6,998,1,7,6,1
2.00912E+12,2,5,0,13,0,1,0,0,0,0,4,1,15,1,9,1052,1,16,3,1
2.00912E+12,1,9,0,18,0,0,2,0,7,0,4,1,15,2,6,1149,1,1,6,1
2.00912E+12,1,9,0,9,0,6,0,0,0,0,1,1,15,1,8,1108,1,6,4,1
2.00912E+12,1,9,0,16,0,1,1,0,2,1,4,1,15,1,4,1196,1,14,2,1
2.00912E+12,2,9,0,16,0,1,0,0,0,0,0,1,1,1,6,2401,1,3,8,2
2.00912E+12,1,9,0,5,0,1,0,0,0,0,3,1,15,3,-1,1242,1,11,-1,-1
2.00912E+12,1,9,0,18,0,0,0,0,0,0,1,1,15,2,7,1769,1,4,8,1
2.00912E+12,1,9,0,7,0,1,0,0,1,0,2,1,15,1,6,1998,1,14,4,1
2.00912E+12,1,9,0,18,0,1,0,0,0,2,1,1,15,2,11,1360,1,15,6,3
2.00912E+12,2,2,0,3,0,1,0,0,0,0,2,1,15,2,4,50,1,-1,2,1
2.00912E+12,2,9,0,2,0,0,0,0,1,0,1,1,15,1,7,1299,1,11,7,3
2.00912E+12,1,5,0,18,0,1,1,0,0,0,1,1,15,1,7,599,1,13,6,1
2.00912E+12,1,9,0,7,0,6,0,0,0,0,1,1,1,2,4,1299,1,12,10,2
2.00912E+12,2,2,0,14,0,1,0,0,0,0,1,1,1,2,4,49,1,8,3,1
2.00912E+12,2,9,0,8,0,1,0,0,0,0,2,1,15,2,7,1296,1,-1,9,1
2.00912E+12,1,9,0,18,0,0,0,0,0,0,1,1,15,2,10,1199,1,7,9,2
2.00912E+12,1,9,0,5,0,0,0,0,0,0,0,1,15,1,11,1598,1,6,10,1
2.00912E+12,1,9,0,4,0,0,0,0,0,0,2,1,2,2,8,1999,1,7,3,1
2.00912E+12,1,9,0,9,0,0,0,0,0,0,1,1,1,1,6,1498,1,12,8,3
2.00912E+12,1,9,0,1,0,0,0,0,0,0,2,1,3,2,6,1598,1,10,10,1
2.00912E+12,2,9,0,18,0,0,0,0,0,0,1,1,3,2,6,1587,1,9,10,1
2.00912E+12,3,9,0,5,0,4,0,0,0,0,0,1,15,2,10,1390,1,1,8,3
2.00912E+12,1,9,0,18,0,1,0,0,0,0,1,1,15,2,7,1596,1,6,9,2
2.00912E+12,2,9,0,18,0,6,0,0,0,0,2,1,15,2,9,1390,1,8,10,1
2.00912E+12,4,9,0,2,0,8,0,0,0,0,0,1,1,1,6,2319,1,6,8,2
2.00912E+12,1,5,0,17,0,6,1,0,0,0,4,1,15,1,8,680,1,-1,4,1
2.00912E+12,2,9,0,18,0,3,0,0,0,0,1,1,1,2,8,1761,1,10,4,1
2.00912E+12,1,9,0,18,0,1,0,0,0,0,2,1,15,3,-1,1597,1,6,-1,-1
2.00912E+12,1,9,0,18,0,0,0,0,0,0,1,1,1,1,9,2967,1,9,-1,-1
2.00912E+12,1,9,0,4,0,0,1,0,0,0,1,1,15,2,7,1598,1,3,9,1
2.00912E+12,2,9,0,4,0,0,0,0,0,0,2,1,15,2,9,1796,1,7,9,1
2.00912E+12,1,9,0,18,0,0,0,0,0,0,1,1,15,1,6,1796,1,4,9,1
2.00912E+12,1,9,0,7,0,8,0,0,0,0,4,1,15,2,6,1299,1,12,3,1
2.00912E+12,2,9,0,9,0,1,0,0,0,0,2,1,15,1,5,1229,1,2,7,1
2.00912E+12,1,9,0,3,0,0,0,0,0,0,1,1,15,1,5,1598,1,5,-1,3
2.00912E+12,1,9,0,9,0,4,0,0,0,0,1,1,15,1,6,1242,1,5,7,1
2.00912E+12,1,9,0,9,0,6,0,0,0,0,4,1,1,2,6,1397,1,7,8,1
2.00912E+12,2,5,0,18,0,1,0,0,0,0,1,1,1,1,7,748,1,9,1,1
2.00912E+12,1,9,0,10,0,1,0,0,0,0,0,1,15,1,8,1998,1,10,3,1
2.00912E+12,2,9,0,3,0,1,0,0,0,0,1,1,15,1,9,1783,1,5,6,1
2.00912E+12,2,9,0,3,0,0,0,0,0,0,2,1,15,2,8,1390,1,3,5,1
2.00912E+12,2,9,0,18,0,4,0,0,0,0,3,1,15,2,10,1388,1,5,8,1
2.00912E+12,1,9,0,3,0,7,0,0,0,0,1,1,15,2,6,1242,1,1,1,1
2.00912E+12,2,9,0,3,0,7,0,0,0,0,2,1,15,2,6,998,1,-1,10,2
2.00912E+12,1,9,0,7,0,4,0,0,0,0,2,1,2,2,5,1390,1,12,5,2
2.00912E+12,1,9,0,4,0,1,0,0,0,0,1,1,15,1,10,2198,1,7,-1,-1
2.00912E+12,1,9,0,9,0,1,1,0,0,0,1,1,2,1,4,998,1,9,10,3
2.00912E+12,1,9,0,9,0,1,0,0,0,0,2,1,15,2,9,2979,1,8,9,3
2.00912E+12,2,9,0,18,0,1,0,0,1,9,1,1,15,1,5,1595,1,8,10,2
2.00912E+12,3,9,0,18,0,1,0,0,0,0,1,1,15,1,5,2000,1,16,10,1
2.00912E+12,1,9,0,4,0,0,1,0,0,0,1,1,15,1,6,1124,1,5,2,1
2.00912E+12,2,9,0,4,0,0,0,0,0,0,2,1,15,1,8,1242,1,7,5,3
2.00912E+12,3,9,0,4,0,0,0,0,0,0,2,1,15,1,7,1597,1,-1,4,1
2.00912E+12,1,9,0,9,0,5,0,0,0,0,4,1,1,2,6,1998,1,12,9,1
2.00912E+12,1,5,0,5,0,8,0,0,0,0,1,1,2,1,6,583,1,21,10,1
2.00912E+12,1,9,0,15,0,0,0,0,0,0,4,1,1,2,5,998,1,8,4,1
2.00912E+12,1,9,0,18,0,1,1,0,1,0,0,1,3,2,7,2295,1,5,8,1
2.00912E+12,2,9,0,5,0,1,0,0,0,0,0,1,3,2,6,1199,1,8,3,1
2.00912E+12,2,9,0,18,0,1,0,0,0,0,1,1,1,1,6,1149,1,4,7,1
2.00912E+12,2,5,0,5,0,8,0,0,0,0,4,1,15,1,9,885,1,9,9,1
2.00912E+12,1,9,0,10,0,0,0,0,0,0,1,1,15,2,6,1999,1,4,2,1
2.00912E+12,1,9,0,5,0,8,0,0,0,0,3,1,15,1,5,1396,1,8,8,1
2.00912E+12,1,9,0,18,0,0,1,0,0,0,1,1,2,1,4,1199,1,7,5,2
2.00912E+12,2,9,0,2,0,0,0,0,0,0,2,1,1,2,10,2493,1,11,8,2
2.00912E+12,2,9,0,18,0,0,1,0,0,0,1,1,15,1,9,1368,1,-1,9,1
2.00912E+12,3,9,0,18,0,0,0,0,0,0,0,1,15,2,4,1598,1,3,-1,-1
2.00912E+12,1,3,0,5,0,2,1,0,0,0,0,1,1,2,4,102,1,2,6,1
2.00912E+12,1,9,0,18,0,0,0,0,0,0,1,1,15,1,5,1242,1,12,6,3
2.00912E+12,2,9,0,18,0,0,0,0,0,0,2,1,15,1,9,2771,1,14,2,1
2.00912E+12,1,9,0,5,0,4,0,0,0,0,2,1,15,2,9,1296,1,2,6,1
2.00912E+12,1,9,0,3,0,0,0,0,0,0,2,1,15,1,6,1783,1,7,3,1
2.00912E+12,1,9,0,9,0,8,0,0,0,0,4,1,15,2,5,1360,1,9,6,1
2.00912E+12,1,9,0,18,0,0,0,0,0,0,1,1,15,1,11,1598,1,2,7,1
2.00912E+12,1,9,0,2,0,0,0,0,0,0,0,1,1,2,6,1995,1,1,8,3
2.00912E+12,1,9,0,18,0,0,0,0,1,0,1,1,1,1,6,999,1,1,8,3
2.00912E+12,1,9,0,3,0,0,0,0,0,0,1,1,15,1,6,1124,1,10,2,1
2.00912E+12,1,9,0,18,0,8,0,0,0,0,3,1,15,2,7,2435,1,8,8,3
2.00912E+12,2,9,0,9,0,6,0,0,0,0,1,1,15,2,9,1240,1,4,10,1
2.00912E+12,3,9,0,18,0,0,0,0,0,0,1,1,2,2,5,1199,1,8,9,1
2.00912E+12,2,9,0,2,0,0,0,0,0,0,1,1,15,1,8,1798,1,-1,8,1
2.00912E+12,1,9,0,18,2,1,0,0,0,0,4,1,15,2,5,1360,1,6,8,3
2.00912E+12,2,9,0,10,0,5,0,0,0,0,0,1,3,1,7,5000,1,-1,8,3
2.00912E+12,2,9,0,3,0,1,0,0,0,0,2,1,15,2,4,1598,1,4,10,1
2.00912E+12,1,9,0,18,0,0,0,0,0,0,3,1,15,3,-1,1388,1,3,-1,-1
2.00912E+12,1,9,0,18,0,0,0,0,0,0,4,1,15,1,11,1086,1,-1,9,1
2.00912E+12,1,9,0,18,0,0,0,0,0,0,2,1,15,2,6,1587,1,8,3,1
2.00912E+12,2,9,0,18,0,0,0,0,0,0,1,1,15,2,5,1061,1,5,10,1
2.00912E+12,4,9,0,4,0,0,0,0,0,0,0,1,15,2,6,1149,1,7,9,1
2.00912E+12,1,9,0,3,0,1,0,0,0,0,1,1,15,1,4,1388,1,8,8,2
2.00912E+12,1,9,0,18,0,0,0,0,0,0,0,1,1,1,9,2295,1,12,3,1
2.00912E+12,2,9,0,18,0,0,1,0,0,0,2,1,15,1,5,1396,1,12,1,1
2.00912E+12,3,9,0,18,0,0,1,0,0,0,2,1,15,2,6,1998,1,12,8,3
2.00912E+12,4,9,0,18,0,0,1,0,0,0,1,1,15,1,9,1998,1,5,3,1
2.00912E+12,5,9,0,18,0,0,1,0,0,0,1,1,2,2,9,1999,1,4,10,2
2.00912E+12,1,9,0,3,0,0,0,0,0,0,2,1,15,1,6,1100,1,24,5,3
2.00912E+12,2,4,0,18,0,8,0,0,0,0,3,1,15,1,9,955,1,4,3,1
2.00912E+12,1,9,0,7,0,8,0,0,3,1,1,1,15,1,11,1360,1,6,10,1
2.00912E+12,1,9,0,18,0,0,5,0,0,10,3,1,15,1,9,1796,1,1,8,1
2.00912E+12,1,9,0,18,0,1,0,0,0,0,4,1,15,2,6,1598,1,4,6,1
2.00912E+12,2,9,0,9,0,1,0,0,0,0,1,1,2,2,7,1298,1,6,3,1
2.00912E+12,1,90,0,18,0,0,1,0,0,0,1,1,15,1,5,229,1,1,6,1
2.00912E+12,3,9,0,18,0,8,0,0,0,0,1,1,1,1,8,2401,1,3,8,2
2.00912E+12,4,9,0,18,0,8,0,0,0,0,1,1,1,1,6,2401,1,4,8,2
2.00912E+12,1,9,0,7,0,8,0,0,0,0,1,1,15,1,10,1199,1,7,2,1
2.00912E+12,1,9,0,9,0,6,0,0,0,0,1,1,15,1,7,1240,1,3,8,2
2.00912E+12,1,5,0,3,0,0,0,0,0,0,2,1,1,1,9,1261,1,-1,10,2
2.00912E+12,2,9,0,18,0,0,0,0,0,0,1,1,1,1,9,1596,1,6,9,2
2.00912E+12,1,9,0,7,0,6,0,0,0,0,4,1,2,2,7,1390,1,5,7,3
2.00912E+12,1,9,0,9,0,5,0,0,0,0,1,1,1,2,7,1124,1,7,4,1
2.00912E+12,1,9,0,18,0,8,0,0,0,0,3,1,15,2,9,1124,1,3,1,1
2.00912E+12,1,3,0,9,0,1,1,0,0,0,4,1,2,1,8,125,1,-1,2,1
2.00912E+12,2,9,0,7,0,0,1,0,0,0,3,1,15,1,5,1119,1,14,8,1
2.00912E+12,1,9,0,18,0,0,1,0,0,0,3,1,15,1,9,1124,1,1,7,3
2.00912E+12,2,9,0,18,0,0,0,0,1,0,1,1,15,1,6,1796,1,9,-1,-1
2.00912E+12,2,9,0,18,0,0,1,10,0,0,1,1,15,1,7,1799,1,13,4,1
2.00912E+12,1,9,0,18,0,0,1,0,0,9,1,1,15,1,8,1794,1,2,8,2
2.00912E+12,1,9,0,18,0,0,1,0,1,0,1,1,15,2,6,1794,1,6,7,1
2.00912E+12,1,9,0,18,0,4,0,0,0,0,1,1,15,1,9,1995,1,7,7,3
2.00912E+12,2,9,0,18,0,3,0,0,0,0,4,1,15,2,6,1769,1,5,3,1
2.00912E+12,1,2,0,18,0,8,1,0,0,0,1,1,15,1,5,49,1,3,8,3
2.00912E+12,1,9,0,18,0,1,0,0,0,0,1,1,15,1,5,1196,1,13,8,1
2.00912E+12,2,9,0,3,0,1,0,0,0,0,2,1,2,1,7,1498,1,12,9,1
2.00912E+12,1,9,0,2,0,0,0,0,0,0,1,1,15,1,7,1598,1,5,9,3
2.00912E+12,1,9,0,6,8,0,0,0,0,0,3,1,15,1,5,1598,1,10,-1,1
2.00912E+12,2,9,0,18,0,0,0,0,0,0,1,1,15,1,6,1389,1,10,4,1
2.00912E+12,1,9,0,18,0,0,2,0,7,9,1,1,15,1,5,1998,1,10,3,1
2.01012E+12,2,9,0,18,0,0,0,0,1,0,1,1,15,2,5,1388,1,8,4,1
2.01012E+12,3,9,0,2,0,0,0,0,0,0,0,1,15,3,-1,1590,1,7,-1,-1
2.01012E+12,4,9,0,2,0,0,0,0,0,0,0,1,15,3,-1,1599,1,7,-1,-1
2.01012E+12,1,9,0,12,0,0,1,0,1,9,2,1,1,1,7,973,1,10,1,1
2.01012E+12,1,9,0,18,0,0,0,0,0,0,1,1,15,1,9,1796,1,9,5,1
2.01012E+12,2,9,0,14,0,0,0,0,0,0,1,1,1,1,5,1299,1,5,7,1
2.01012E+12,1,9,0,18,0,0,2,0,0,9,4,1,2,1,4,1198,1,2,10,2
2.01012E+12,1,9,0,9,0,8,0,0,0,0,4,1,2,1,7,1598,1,12,6,1
2.01012E+12,2,3,0,18,0,1,0,0,0,0,1,1,2,1,7,124,1,1,1,1
2.01012E+12,2,9,0,17,0,0,0,10,1,0,3,1,1,1,7,796,1,3,9,1
2.01012E+12,1,9,0,18,0,1,0,0,0,0,1,1,15,1,9,1839,1,7,5,3
2.01012E+12,1,9,0,18,0,0,1,0,0,0,1,1,2,2,7,1396,1,6,9,2
2.01012E+12,2,9,0,3,0,0,0,0,0,0,2,1,2,2,5,1242,1,1,7,1
2.01012E+12,1,9,0,2,0,0,0,0,0,0,3,1,1,2,5,1299,1,11,8,1
2.01012E+12,1,9,0,18,0,4,0,0,0,0,1,1,15,1,7,1995,1,14,5,1
2.01012E+12,1,9,0,18,0,8,0,0,0,0,4,1,15,1,10,1598,1,13,3,1
2.01012E+12,2,9,0,18,0,8,0,0,0,0,1,1,15,1,11,1388,1,8,10,2
2.01012E+12,3,9,0,10,0,8,0,0,0,0,3,1,15,1,8,1124,1,8,9,1
2.01012E+12,1,9,0,18,0,0,1,0,0,0,1,1,15,2,6,998,1,10,10,2
2.01012E+12,2,9,0,18,0,0,0,0,1,0,1,1,15,2,6,1798,1,8,-1,-1
2.01012E+12,1,9,0,10,0,1,0,0,0,0,3,1,15,2,6,1242,1,8,7,1
2.01012E+12,1,9,0,2,0,1,0,0,0,0,2,1,15,1,6,2157,1,10,-1,-1
2.01012E+12,2,9,0,2,0,1,0,0,0,0,2,1,15,2,6,1108,1,11,8,1
2.01012E+12,3,9,0,2,0,1,0,0,0,0,2,1,15,2,7,1368,1,1,10,3
2.01012E+12,4,9,0,4,0,1,0,0,0,0,1,1,15,1,8,1796,1,10,10,1
2.01012E+12,1,2,0,9,0,0,0,0,0,0,3,1,15,1,4,50,1,1,10,2
2.01012E+12,1,9,0,18,0,1,0,0,0,0,1,1,15,2,7,1364,1,2,8,3
2.01012E+12,1,9,0,18,0,0,0,0,0,0,1,1,1,1,9,1769,1,9,9,1
2.01012E+12,1,9,0,4,0,0,0,0,0,0,2,1,15,2,7,1108,1,2,6,2
2.01012E+12,2,9,0,18,0,0,0,0,0,0,1,1,15,2,6,796,1,8,5,1
2.01012E+12,2,9,0,18,0,8,0,0,0,0,1,1,15,1,4,973,1,10,10,2
2.01012E+12,2,9,0,10,0,1,0,0,0,0,2,1,15,1,6,998,1,10,9,1
2.01012E+12,1,9,0,7,4,6,0,0,0,0,1,1,2,1,7,2000,1,15,9,1
2.01012E+12,1,9,0,18,0,1,0,0,1,3,1,1,15,1,5,1390,1,8,2,1
2.01012E+12,1,9,0,18,0,3,1,0,0,0,1,1,15,1,6,1587,1,10,3,1
2.01012E+12,2,9,0,18,0,3,0,0,0,0,3,1,15,2,6,1998,1,3,8,1
2.01012E+12,1,9,0,18,0,1,0,4,0,0,1,1,15,1,6,1598,1,5,7,1
2.01012E+12,1,9,0,18,0,2,0,0,0,0,1,1,1,2,6,1596,1,5,5,1
2.01012E+12,1,9,0,18,6,3,0,0,0,0,4,1,15,1,6,1799,1,1,-1,-1
2.01012E+12,1,2,0,18,0,0,1,0,0,0,2,1,2,1,4,49,1,4,10,2
2.01012E+12,1,9,0,10,0,6,0,0,0,0,1,1,15,2,9,1497,1,7,10,2
2.01012E+12,2,9,0,18,0,1,0,0,0,0,1,1,15,2,6,1149,1,6,9,1
2.01012E+12,2,9,0,18,0,1,0,0,0,0,2,1,15,1,7,1783,1,12,9,2
2.01012E+12,1,9,0,9,0,6,0,0,0,0,1,1,15,2,4,1368,1,4,7,1
2.01012E+12,1,9,0,18,0,0,2,0,1,0,3,1,15,2,6,1198,1,5,6,1
2.01012E+12,1,9,0,13,0,0,1,0,0,0,4,1,15,2,5,1242,1,12,6,2
2.01012E+12,1,9,0,4,0,0,0,0,0,0,2,1,1,1,5,1086,1,-1,3,1
2.01012E+12,2,9,0,4,0,0,0,0,0,0,1,1,1,1,6,1360,1,9,9,3
2.01012E+12,1,9,0,18,0,8,0,0,0,0,1,1,15,1,5,1396,1,10,7,1
2.01012E+12,2,9,0,4,0,1,0,0,0,0,1,1,2,3,-1,3378,1,13,-1,-1
2.01012E+12,1,9,0,3,0,0,0,0,0,0,2,1,2,1,5,1198,1,6,8,1
2.01012E+12,2,9,0,4,0,0,0,0,0,0,1,1,15,2,6,1596,1,6,10,2
2.01012E+12,1,2,0,18,0,2,0,0,0,0,1,1,4,1,4,49,1,3,3,1
2.01012E+12,2,9,0,4,0,0,0,0,0,0,2,1,2,2,7,1596,1,2,4,1
2.01012E+12,3,9,0,18,0,0,1,0,0,0,1,1,2,1,6,1995,1,5,7,1
2.01012E+12,1,9,0,3,0,1,0,0,0,0,2,1,15,2,7,1794,1,4,10,2
2.01012E+12,2,9,0,18,0,1,1,0,0,0,1,1,15,1,4,1198,1,7,7,3
2.01012E+12,2,9,0,3,0,1,0,0,0,0,1,1,15,1,5,1588,1,11,8,1
2.01012E+12,1,2,0,18,0,1,0,0,0,0,4,1,1,1,4,49,1,1,6,1
2.01012E+12,4,9,0,3,0,0,0,0,0,0,2,1,15,1,6,1390,1,5,9,2
2.01012E+12,2,4,0,4,0,0,0,0,0,0,1,1,15,1,4,125,1,8,9,1
2.01012E+12,1,9,0,9,0,3,0,0,0,0,1,1,2,2,4,1596,1,10,10,1
2.01012E+12,2,9,0,18,0,4,0,0,0,0,2,1,2,2,6,1596,1,3,8,1
2.01012E+12,1,9,0,18,0,0,0,0,7,0,1,1,3,1,8,1597,1,8,9,1
2.01012E+12,2,9,0,9,0,6,0,0,0,0,1,1,15,1,9,1587,1,6,9,1
2.01012E+12,1,9,0,4,0,0,0,0,0,0,2,1,15,2,4,1242,1,14,9,1
2.01012E+12,2,9,0,4,0,0,0,0,0,0,1,1,15,1,4,1199,1,11,9,2
2.01012E+12,1,9,0,18,0,1,0,0,0,0,1,1,1,2,7,1297,1,11,9,1
2.01012E+12,2,9,0,18,0,6,0,0,0,0,1,1,15,1,8,1389,1,11,8,1
2.01012E+12,1,9,0,18,2,3,0,7,0,0,1,1,15,1,4,1598,1,11,3,1
2.01012E+12,1,5,0,17,0,0,0,0,1,9,1,1,15,1,8,1157,1,13,3,2
2.01012E+12,2,9,0,18,0,1,0,0,0,0,1,1,15,2,5,1597,1,14,-1,-1
2.01012E+12,1,2,0,7,0,3,0,0,0,0,0,1,2,1,4,49,1,6,1,1
2.01012E+12,3,9,0,18,0,0,0,0,0,0,1,1,15,1,4,998,1,5,-1,-1
2.01012E+12,1,9,0,7,0,1,0,0,0,0,1,1,2,1,7,1199,1,7,7,1
2.01012E+12,1,9,0,9,0,6,0,0,0,0,4,1,15,1,6,2494,1,9,5,3
2.01012E+12,3,9,0,9,0,5,0,0,0,0,0,1,15,3,8,1199,1,8,10,1
2.01012E+12,1,9,0,9,0,0,0,0,0,0,2,1,1,1,7,1242,1,10,7,1
2.01012E+12,2,5,0,13,0,0,0,0,0,0,1,1,15,1,8,1052,1,15,7,1
2.01012E+12,1,9,0,9,0,5,0,0,0,0,1,1,1,2,6,998,1,8,6,1
2.01012E+12,1,5,0,16,0,0,1,10,2,9,1,1,15,1,8,1298,1,10,7,1
2.01012E+12,1,9,0,8,0,1,0,0,0,0,2,1,1,1,6,1796,1,8,9,1
2.01012E+12,1,9,0,16,0,0,0,0,7,4,1,1,15,1,8,1598,1,8,-1,-1
2.01012E+12,2,9,0,9,0,4,0,0,0,0,2,1,15,2,6,1749,1,7,4,1
2.01012E+12,1,9,0,17,0,0,0,0,1,4,1,1,15,2,8,1396,1,15,-1,-1
2.01012E+12,2,3,0,18,0,0,0,0,0,0,1,1,15,1,7,124,1,6,1,1
2.01012E+12,1,9,0,9,0,8,0,0,0,0,1,1,15,2,9,1229,1,2,5,1
2.01012E+12,1,9,0,3,0,1,0,0,0,0,1,1,15,2,5,1391,1,11,3,1
2.01012E+12,1,9,0,18,0,0,0,0,0,0,1,1,15,1,6,1124,1,10,7,1
2.01012E+12,2,9,0,18,0,0,0,0,0,0,2,1,15,1,7,1598,1,3,3,1
2.01012E+12,3,9,0,18,0,0,0,0,0,0,2,1,15,1,7,1584,1,4,6,3
2.01012E+12,2,9,0,18,0,0,0,0,7,0,1,1,15,1,11,1299,1,6,10,3
2.01012E+12,1,5,0,18,0,0,2,0,0,0,4,1,15,1,7,1157,1,7,4,1
2.01012E+12,1,9,0,18,0,0,0,0,0,0,1,1,1,2,4,1198,1,7,-1,-1
2.01012E+12,3,9,0,18,0,0,0,0,0,0,1,1,1,2,6,1388,1,11,3,1
2.01012E+12,2,9,0,4,0,0,0,0,0,0,2,1,15,1,6,1998,1,9,9,1
2.01012E+12,1,9,0,18,0,3,0,0,0,0,1,1,15,1,7,1995,1,8,5,2
2.01012E+12,1,9,0,18,0,0,0,0,7,0,1,1,15,1,5,1598,1,11,9,3
2.01012E+12,2,9,0,18,0,0,0,0,0,0,3,1,15,1,6,1796,1,7,9,3
2.01012E+12,3,9,0,18,0,0,0,0,0,0,0,1,15,2,8,1275,1,12,10,1
2.01012E+12,1,9,0,3,0,1,0,0,0,0,2,1,15,1,6,1388,1,7,3,1
2.01012E+12,1,4,0,16,0,1,1,0,7,0,1,1,15,2,8,498,1,11,2,1
2.01012E+12,1,9,0,7,0,8,0,0,0,0,3,1,1,2,7,1596,1,9,6,1
2.01012E+12,1,2,0,18,0,3,0,0,0,0,2,1,4,1,4,49,1,7,9,3
2.01012E+12,2,9,0,18,0,3,0,0,0,0,1,1,15,1,4,1598,1,14,6,3
2.01012E+12,2,5,0,18,0,1,1,0,0,0,3,1,15,1,6,600,1,8,3,1
2.01012E+12,1,9,0,10,0,6,0,0,0,0,1,1,15,1,9,1596,1,4,9,1
2.01012E+12,1,9,0,5,0,4,0,0,0,0,0,1,15,1,9,1296,1,2,10,2
2.01012E+12,1,9,0,8,0,1,0,0,0,0,2,1,15,2,4,1124,1,12,4,1
2.01012E+12,2,8,0,18,0,1,0,0,0,0,1,1,1,1,6,1769,1,7,10,1
2.01012E+12,1,9,0,18,0,0,0,0,0,0,1,1,15,2,9,1598,1,6,8,1
2.01012E+12,2,9,0,3,0,0,0,0,0,0,2,1,15,2,8,1598,1,9,9,1
2.01012E+12,1,9,0,18,0,1,0,0,0,0,1,1,2,2,7,1796,1,10,9,1
2.01012E+12,1,9,0,18,0,0,0,0,0,0,0,1,15,1,4,1389,1,13,9,1
2.01012E+12,2,9,0,18,0,0,0,0,0,0,0,1,15,1,6,998,1,7,9,1
2.01012E+12,1,9,0,18,0,1,0,0,0,0,4,1,1,2,7,1783,1,11,10,2
2.01012E+12,1,9,0,4,0,0,1,0,0,0,1,1,15,2,4,1199,1,9,9,3
2.01012E+12,1,9,0,9,0,8,0,0,0,0,1,1,15,2,4,1242,1,12,5,1
2.01012E+12,1,2,0,4,0,1,1,0,0,0,1,1,1,2,4,49,1,8,10,3
2.01012E+12,2,9,0,3,0,1,0,0,0,0,2,1,15,2,7,1794,1,5,9,1
2.01012E+12,2,9,0,18,0,0,1,0,0,0,1,1,15,2,5,1360,1,4,10,1
2.01012E+12,2,2,0,18,0,1,0,0,0,0,1,1,15,1,4,49,1,6,8,3
2.01012E+12,1,9,0,18,0,0,0,0,0,0,3,1,15,2,6,1229,1,2,6,1
2.01012E+12,2,9,0,17,0,0,0,0,1,10,3,1,15,2,6,998,1,3,9,2
2.01012E+12,2,9,0,4,0,4,0,0,0,0,1,1,2,1,9,998,1,2,-1,-1
2.01012E+12,1,9,0,10,0,6,0,0,0,0,2,1,15,2,5,1240,1,6,7,3
2.01012E+12,1,9,0,9,0,1,0,0,0,0,0,1,15,2,6,1798,1,6,9,1
2.01012E+12,1,9,0,7,0,3,0,0,0,0,2,1,15,2,5,1242,1,2,9,1
2.01012E+12,1,9,0,18,0,4,0,0,0,0,1,1,3,2,6,1796,1,8,10,1
2.01012E+12,1,9,0,18,0,0,0,0,0,0,1,1,15,1,7,1299,1,13,3,1
2.01012E+12,2,9,0,18,0,0,0,0,0,0,2,1,15,1,7,1587,1,4,2,1
2.01012E+12,3,9,0,18,0,0,0,0,0,0,2,1,15,1,10,1242,1,11,3,1
2.01012E+12,1,9,0,13,0,1,1,0,7,3,1,1,15,1,6,2171,1,9,2,1
2.01012E+12,2,9,0,5,0,6,0,0,0,0,1,1,15,2,5,973,1,10,10,1
2.01012E+12,1,3,0,4,0,2,1,0,0,0,0,1,15,1,4,125,1,6,-1,-1
2.01012E+12,1,9,0,5,0,6,0,0,0,0,3,1,1,1,8,1242,1,12,6,1
2.01012E+12,1,9,0,9,0,2,0,0,0,0,3,1,2,1,4,1390,1,9,5,1
2.01012E+12,2,2,0,18,0,1,1,0,0,0,1,1,15,1,4,49,1,4,2,1
2.01012E+12,1,9,0,18,9,1,0,10,3,1,1,1,15,1,11,1598,1,13,10,2
2.01012E+12,2,9,0,5,0,2,0,0,0,0,2,1,15,1,11,1497,1,7,10,2
2.01012E+12,1,9,0,18,0,0,1,4,0,0,1,1,2,2,7,1149,1,5,9,2
2.01012E+12,2,9,0,2,9,0,1,0,0,0,2,1,15,2,8,2295,1,12,6,3
2.01012E+12,1,9,0,18,0,1,0,0,0,0,1,1,15,2,10,999,1,13,6,3
2.01012E+12,1,9,0,18,0,0,0,0,0,0,1,1,15,1,-1,1598,1,11,-1,-1
2.01012E+12,2,9,0,18,0,0,0,0,0,0,2,1,15,1,8,1360,1,5,8,2
2.01012E+12,1,9,0,17,0,2,0,0,0,0,1,1,3,2,7,1998,1,6,6,1
2.01012E+12,1,9,0,1,9,6,0,0,0,0,1,1,15,1,6,1796,1,3,5,1
2.01012E+12,1,8,0,5,0,4,0,0,0,0,1,1,15,1,8,998,1,2,3,1
2.01012E+12,1,5,0,5,0,3,0,0,0,0,4,1,15,1,8,999,1,4,9,3
2.01012E+12,1,9,0,18,0,1,0,0,0,0,1,1,15,1,7,1840,1,12,4,1
2.01012E+12,2,2,0,5,0,2,0,0,0,0,1,1,15,1,4,50,1,4,4,1
2.01012E+12,2,9,0,18,0,1,0,0,0,0,4,1,15,1,11,2290,1,6,10,1
2.01012E+12,1,2,0,18,0,3,0,0,0,0,1,1,15,1,5,100,1,8,9,1
